,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths
324,UK,Afghanistan,3539.0,550.0,2533.0,5554.0,2009.0,September,279.0,6831
325,UK,Afghanistan,3539.0,550.0,2533.0,5554.0,2009.0,October,255.0,6831
326,UK,Afghanistan,3539.0,550.0,2533.0,5554.0,2009.0,November,276.0,6831
327,UK,Afghanistan,3539.0,550.0,2533.0,5554.0,2009.0,December,193.0,6831
328,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,January,243.0,6831
329,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,February,218.0,6831
330,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,March,174.0,6831
331,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,April,139.0,6831
332,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,May,146.0,6831
333,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,June,202.0,6831
334,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,July,326.0,6831
335,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,August,347.0,6831
336,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,September,430.0,6831
337,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,October,379.0,6831
338,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,November,419.0,6831
339,Germany,Afghanistan,3519.0,294.0,422.0,1624.0,2009.0,December,352.0,6831
340,Italy,Afghanistan,711.0,214.0,111.0,924.0,2009.0,January,90.0,6831
341,Italy,Afghanistan,711.0,214.0,111.0,924.0,2009.0,February,60.0,6831
342,Italy,Afghanistan,711.0,214.0,111.0,924.0,2009.0,March,55.0,6831
343,Italy,Afghanistan,711.0,214.0,111.0,924.0,2009.0,April,60.0,6831
344,Italy,Afghanistan,711.0,214.0,111.0,924.0,2009.0,May,45.0,6831
345,Italy,Afghanistan,711.0,214.0,111.0,924.0,2009.0,June,35.0,6831
346,Italy,Afghanistan,711.0,214.0,111.0,924.0,2009.0,July,25.0,6831
347,Italy,Afghanistan,711.0,214.0,111.0,924.0,2009.0,August,20.0,6831
348,Italy,Afghanistan,711.0,214.0,111.0,924.0,2009.0,September,50.0,6831
349,Italy,Afghanistan,711.0,214.0,111.0,924.0,2009.0,October,95.0,6831
350,Italy,Afghanistan,711.0,214.0,111.0,924.0,2009.0,November,65.0,6831
351,Italy,Afghanistan,711.0,214.0,111.0,924.0,2009.0,December,20.0,6831
352,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,January,4.0,6831
353,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,February,7.0,6831
354,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,March,3.0,6831
355,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,April,6.0,6831
356,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,May,9.0,6831
357,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,June,8.0,6831
358,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,July,9.0,6831
359,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,August,9.0,6831
360,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,September,8.0,6831
361,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,October,12.0,6831
362,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,November,9.0,6831
363,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,December,10.0,6831
364,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,January,3.0,6831
365,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,February,3.0,6831
366,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,March,3.0,6831
367,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,April,2.0,6831
368,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,May,4.0,6831
369,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,June,7.0,6831
370,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,July,2.0,6831
371,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,September,1.0,6831
372,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,October,3.0,6831
373,USA,Afghanistan,101.0,71.0,8.0,116.0,2009.0,December,8.0,6831
374,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,January,46.0,7342
375,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,February,29.0,7342
376,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,March,29.0,7342
377,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,April,19.0,7342
378,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,May,21.0,7342
379,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,June,37.0,7342
380,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,July,31.0,7342
381,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,August,39.0,7342
382,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,September,68.0,7342
383,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,October,26.0,7342
384,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,November,17.0,7342
385,Canada,Afghanistan,399.0,412.0,26.0,487.0,2010.0,December,30.0,7342
386,France,Afghanistan,794.0,178.0,297.0,539.0,2010.0,January,38.0,7342
387,France,Afghanistan,794.0,178.0,297.0,539.0,2010.0,February,80.0,7342
388,France,Afghanistan,794.0,178.0,297.0,539.0,2010.0,March,59.0,7342
389,France,Afghanistan,794.0,178.0,297.0,539.0,2010.0,April,79.0,7342
390,France,Afghanistan,794.0,178.0,297.0,539.0,2010.0,May,64.0,7342
391,France,Afghanistan,794.0,178.0,297.0,539.0,2010.0,June,82.0,7342
392,France,Afghanistan,794.0,178.0,297.0,539.0,2010.0,July,74.0,7342
393,France,Afghanistan,794.0,178.0,297.0,539.0,2010.0,August,69.0,7342
394,France,Afghanistan,794.0,178.0,297.0,539.0,2010.0,September,55.0,7342
395,France,Afghanistan,794.0,178.0,297.0,539.0,2010.0,October,45.0,7342
396,France,Afghanistan,794.0,178.0,297.0,539.0,2010.0,November,69.0,7342
397,France,Afghanistan,794.0,178.0,297.0,539.0,2010.0,December,56.0,7342
398,UK,Afghanistan,1982.0,217.0,1443.0,2864.0,2010.0,January,237.0,7342
399,UK,Afghanistan,1982.0,217.0,1443.0,2864.0,2010.0,February,163.0,7342
400,UK,Afghanistan,1982.0,217.0,1443.0,2864.0,2010.0,March,146.0,7342
401,UK,Afghanistan,1982.0,217.0,1443.0,2864.0,2010.0,April,140.0,7342
402,UK,Afghanistan,1982.0,217.0,1443.0,2864.0,2010.0,May,156.0,7342
403,UK,Afghanistan,1982.0,217.0,1443.0,2864.0,2010.0,June,182.0,7342
404,UK,Afghanistan,1982.0,217.0,1443.0,2864.0,2010.0,July,129.0,7342
405,UK,Afghanistan,1982.0,217.0,1443.0,2864.0,2010.0,August,103.0,7342
406,UK,Afghanistan,1982.0,217.0,1443.0,2864.0,2010.0,September,134.0,7342
407,UK,Afghanistan,1982.0,217.0,1443.0,2864.0,2010.0,October,146.0,7342
408,UK,Afghanistan,1982.0,217.0,1443.0,2864.0,2010.0,November,154.0,7342
409,UK,Afghanistan,1982.0,217.0,1443.0,2864.0,2010.0,December,145.0,7342
410,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,January,490.0,7342
411,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,February,483.0,7342
412,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,March,404.0,7342
413,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,April,379.0,7342
414,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,May,341.0,7342
415,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,June,415.0,7342
416,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,July,567.0,7342
417,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,August,595.0,7342
418,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,September,571.0,7342
419,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,October,567.0,7342
420,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,November,497.0,7342
421,Germany,Afghanistan,6063.0,567.0,2382.0,5007.0,2010.0,December,596.0,7342
422,Italy,Afghanistan,873.0,176.0,68.0,724.0,2010.0,January,67.0,7342
423,Italy,Afghanistan,873.0,176.0,68.0,724.0,2010.0,February,48.0,7342
424,Italy,Afghanistan,873.0,176.0,68.0,724.0,2010.0,March,70.0,7342
425,Italy,Afghanistan,873.0,176.0,68.0,724.0,2010.0,April,60.0,7342
426,Italy,Afghanistan,873.0,176.0,68.0,724.0,2010.0,May,78.0,7342
427,Italy,Afghanistan,873.0,176.0,68.0,724.0,2010.0,June,61.0,7342
428,Italy,Afghanistan,873.0,176.0,68.0,724.0,2010.0,July,65.0,7342
429,Italy,Afghanistan,873.0,176.0,68.0,724.0,2010.0,August,74.0,7342
430,Italy,Afghanistan,873.0,176.0,68.0,724.0,2010.0,September,66.0,7342
431,Italy,Afghanistan,873.0,176.0,68.0,724.0,2010.0,October,73.0,7342
432,Italy,Afghanistan,873.0,176.0,68.0,724.0,2010.0,November,92.0,7342
433,Italy,Afghanistan,873.0,176.0,68.0,724.0,2010.0,December,119.0,7342
434,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,January,7.0,7342
435,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,February,8.0,7342
436,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,March,9.0,7342
437,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,April,11.0,7342
438,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,May,12.0,7342
439,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,June,10.0,7342
440,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,July,10.0,7342
441,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,August,9.0,7342
442,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,September,5.0,7342
443,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,October,14.0,7342
444,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,November,7.0,7342
445,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,December,11.0,7342
446,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,January,3.0,7342
447,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,February,1.0,7342
448,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,March,3.0,7342
449,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,April,6.0,7342
450,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,May,8.0,7342
451,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,June,4.0,7342
452,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,July,7.0,7342
453,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,August,2.0,7342
454,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,September,3.0,7342
455,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,October,1.0,7342
456,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,November,3.0,7342
457,USA,Afghanistan,156.0,87.0,13.0,142.0,2010.0,December,2.0,7342
458,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,January,38.0,10226
459,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,February,27.0,10226
460,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,March,26.0,10226
461,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,April,24.0,10226
462,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,May,24.0,10226
463,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,June,35.0,10226
464,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,July,31.0,10226
465,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,August,52.0,10226
466,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,September,38.0,10226
467,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,October,40.0,10226
468,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,November,30.0,10226
469,Canada,Afghanistan,373.0,392.0,50.0,503.0,2011.0,December,32.0,10226
470,France,Afghanistan,681.0,166.0,422.0,783.0,2011.0,January,40.0,10226
471,France,Afghanistan,681.0,166.0,422.0,783.0,2011.0,February,44.0,10226
472,France,Afghanistan,681.0,166.0,422.0,783.0,2011.0,March,52.0,10226
473,France,Afghanistan,681.0,166.0,422.0,783.0,2011.0,April,75.0,10226
474,France,Afghanistan,681.0,166.0,422.0,783.0,2011.0,May,53.0,10226
475,France,Afghanistan,681.0,166.0,422.0,783.0,2011.0,June,58.0,10226
476,France,Afghanistan,681.0,166.0,422.0,783.0,2011.0,July,50.0,10226
477,France,Afghanistan,681.0,166.0,422.0,783.0,2011.0,August,54.0,10226
478,France,Afghanistan,681.0,166.0,422.0,783.0,2011.0,September,63.0,10226
479,France,Afghanistan,681.0,166.0,422.0,783.0,2011.0,October,42.0,10226
480,France,Afghanistan,681.0,166.0,422.0,783.0,2011.0,November,45.0,10226
481,France,Afghanistan,681.0,166.0,422.0,783.0,2011.0,December,75.0,10226
482,UK,Afghanistan,2660.0,369.0,1796.0,2970.0,2011.0,January,93.0,10226
483,UK,Afghanistan,2660.0,369.0,1796.0,2970.0,2011.0,February,155.0,10226
484,UK,Afghanistan,2660.0,369.0,1796.0,2970.0,2011.0,March,124.0,10226
485,UK,Afghanistan,2660.0,369.0,1796.0,2970.0,2011.0,April,144.0,10226
486,UK,Afghanistan,2660.0,369.0,1796.0,2970.0,2011.0,May,139.0,10226
487,UK,Afghanistan,2660.0,369.0,1796.0,2970.0,2011.0,June,125.0,10226
488,UK,Afghanistan,2660.0,369.0,1796.0,2970.0,2011.0,July,106.0,10226
489,UK,Afghanistan,2660.0,369.0,1796.0,2970.0,2011.0,August,124.0,10226
490,UK,Afghanistan,2660.0,369.0,1796.0,2970.0,2011.0,September,124.0,10226
491,UK,Afghanistan,2660.0,369.0,1796.0,2970.0,2011.0,October,141.0,10226
492,UK,Afghanistan,2660.0,369.0,1796.0,2970.0,2011.0,November,122.0,10226
493,UK,Afghanistan,2660.0,369.0,1796.0,2970.0,2011.0,December,132.0,10226
494,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,January,679.0,10226
495,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,February,548.0,10226
496,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,March,679.0,10226
497,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,April,558.0,10226
498,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,May,713.0,10226
499,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,June,731.0,10226
500,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,July,713.0,10226
501,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,August,817.0,10226
502,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,September,658.0,10226
503,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,October,579.0,10226
504,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,November,631.0,10226
505,Germany,Afghanistan,7954.0,734.0,3837.0,6574.0,2011.0,December,461.0,10226
506,Italy,Afghanistan,1429.0,165.0,370.0,1079.0,2011.0,January,152.0,10226
507,Italy,Afghanistan,1429.0,165.0,370.0,1079.0,2011.0,February,110.0,10226
508,Italy,Afghanistan,1429.0,165.0,370.0,1079.0,2011.0,March,202.0,10226
509,Italy,Afghanistan,1429.0,165.0,370.0,1079.0,2011.0,April,104.0,10226
510,Italy,Afghanistan,1429.0,165.0,370.0,1079.0,2011.0,May,139.0,10226
511,Italy,Afghanistan,1429.0,165.0,370.0,1079.0,2011.0,June,75.0,10226
512,Italy,Afghanistan,1429.0,165.0,370.0,1079.0,2011.0,July,92.0,10226
513,Italy,Afghanistan,1429.0,165.0,370.0,1079.0,2011.0,August,97.0,10226
514,Italy,Afghanistan,1429.0,165.0,370.0,1079.0,2011.0,September,143.0,10226
515,Italy,Afghanistan,1429.0,165.0,370.0,1079.0,2011.0,October,81.0,10226
516,Italy,Afghanistan,1429.0,165.0,370.0,1079.0,2011.0,November,126.0,10226
517,Italy,Afghanistan,1429.0,165.0,370.0,1079.0,2011.0,December,108.0,10226
518,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,January,3.0,10226
519,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,February,7.0,10226
520,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,March,9.0,10226
521,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,April,6.0,10226
522,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,May,17.0,10226
523,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,June,17.0,10226
524,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,July,7.0,10226
525,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,August,19.0,10226
526,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,September,14.0,10226
527,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,October,20.0,10226
528,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,November,17.0,10226
529,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,December,20.0,10226
530,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,February,3.0,10226
531,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,March,8.0,10226
532,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,April,9.0,10226
533,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,May,9.0,10226
534,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,June,8.0,10226
535,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,July,7.0,10226
536,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,August,7.0,10226
537,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,September,4.0,10226
538,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,October,5.0,10226
539,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,November,2.0,10226
540,USA,Afghanistan,222.0,123.0,26.0,198.0,2011.0,December,1.0,10226
541,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,January,27.0,7953
542,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,February,24.0,7953
543,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,March,20.0,7953
544,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,April,20.0,7953
545,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,May,16.0,7953
546,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,June,25.0,7953
547,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,July,27.0,7953
548,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,August,28.0,7953
549,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,September,47.0,7953
550,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,October,67.0,7953
551,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,November,39.0,7953
552,Canada,Afghanistan,348.0,302.0,57.0,394.0,2012.0,December,22.0,7953
553,France,Afghanistan,887.0,183.0,434.0,918.0,2012.0,January,45.0,7953
554,France,Afghanistan,887.0,183.0,434.0,918.0,2012.0,February,57.0,7953
555,France,Afghanistan,887.0,183.0,434.0,918.0,2012.0,March,33.0,7953
556,France,Afghanistan,887.0,183.0,434.0,918.0,2012.0,April,31.0,7953
557,France,Afghanistan,887.0,183.0,434.0,918.0,2012.0,May,34.0,7953
558,France,Afghanistan,887.0,183.0,434.0,918.0,2012.0,June,43.0,7953
559,France,Afghanistan,887.0,183.0,434.0,918.0,2012.0,July,63.0,7953
560,France,Afghanistan,887.0,183.0,434.0,918.0,2012.0,August,42.0,7953
561,France,Afghanistan,887.0,183.0,434.0,918.0,2012.0,September,21.0,7953
562,France,Afghanistan,887.0,183.0,434.0,918.0,2012.0,October,60.0,7953
563,France,Afghanistan,887.0,183.0,434.0,918.0,2012.0,November,38.0,7953
564,France,Afghanistan,887.0,183.0,434.0,918.0,2012.0,December,55.0,7953
565,UK,Afghanistan,1935.0,376.0,980.0,1802.0,2012.0,January,99.0,7953
566,UK,Afghanistan,1935.0,376.0,980.0,1802.0,2012.0,February,72.0,7953
567,UK,Afghanistan,1935.0,376.0,980.0,1802.0,2012.0,March,77.0,7953
568,UK,Afghanistan,1935.0,376.0,980.0,1802.0,2012.0,April,67.0,7953
569,UK,Afghanistan,1935.0,376.0,980.0,1802.0,2012.0,May,108.0,7953
570,UK,Afghanistan,1935.0,376.0,980.0,1802.0,2012.0,June,94.0,7953
571,UK,Afghanistan,1935.0,376.0,980.0,1802.0,2012.0,July,135.0,7953
572,UK,Afghanistan,1935.0,376.0,980.0,1802.0,2012.0,August,126.0,7953
573,UK,Afghanistan,1935.0,376.0,980.0,1802.0,2012.0,September,126.0,7953
574,UK,Afghanistan,1935.0,376.0,980.0,1802.0,2012.0,October,113.0,7953
575,UK,Afghanistan,1935.0,376.0,980.0,1802.0,2012.0,November,106.0,7953
576,UK,Afghanistan,1935.0,376.0,980.0,1802.0,2012.0,December,111.0,7953
577,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,January,657.0,7953
578,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,February,614.0,7953
579,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,March,679.0,7953
580,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,April,484.0,7953
581,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,May,534.0,7953
582,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,June,638.0,7953
583,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,July,581.0,7953
584,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,August,639.0,7953
585,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,September,597.0,7953
586,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,October,732.0,7953
587,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,November,789.0,7953
588,Germany,Afghanistan,7838.0,789.0,2274.0,4624.0,2012.0,December,554.0,7953
589,Italy,Afghanistan,1495.0,182.0,253.0,1060.0,2012.0,January,145.0,7953
590,Italy,Afghanistan,1495.0,182.0,253.0,1060.0,2012.0,February,86.0,7953
591,Italy,Afghanistan,1495.0,182.0,253.0,1060.0,2012.0,March,150.0,7953
592,Italy,Afghanistan,1495.0,182.0,253.0,1060.0,2012.0,April,55.0,7953
593,Italy,Afghanistan,1495.0,182.0,253.0,1060.0,2012.0,May,88.0,7953
594,Italy,Afghanistan,1495.0,182.0,253.0,1060.0,2012.0,June,55.0,7953
595,Italy,Afghanistan,1495.0,182.0,253.0,1060.0,2012.0,July,134.0,7953
596,Italy,Afghanistan,1495.0,182.0,253.0,1060.0,2012.0,August,130.0,7953
597,Italy,Afghanistan,1495.0,182.0,253.0,1060.0,2012.0,September,139.0,7953
598,Italy,Afghanistan,1495.0,182.0,253.0,1060.0,2012.0,October,182.0,7953
599,Italy,Afghanistan,1495.0,182.0,253.0,1060.0,2012.0,November,189.0,7953
600,Italy,Afghanistan,1495.0,182.0,253.0,1060.0,2012.0,December,142.0,7953
601,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,January,18.0,7953
602,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,February,9.0,7953
603,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,March,10.0,7953
604,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,April,13.0,7953
605,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,May,18.0,7953
606,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,June,14.0,7953
607,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,July,13.0,7953
608,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,August,12.0,7953
609,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,September,18.0,7953
610,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,October,8.0,7953
611,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,November,9.0,7953
612,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,December,18.0,7953
613,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,January,4.0,7953
614,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,February,5.0,7953
615,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,March,4.0,7953
616,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,April,7.0,7953
617,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,May,7.0,7953
618,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,June,1.0,7953
619,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,July,3.0,7953
620,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,September,1.0,7953
621,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,October,5.0,7953
622,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,November,2.0,7953
623,USA,Afghanistan,204.0,148.0,17.0,227.0,2012.0,December,5.0,7953
624,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,January,31.0,8086
625,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,February,26.0,8086
626,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,March,15.0,8086
627,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,April,13.0,8086
628,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,May,35.0,8086
629,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,June,28.0,8086
630,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,July,35.0,8086
631,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,August,38.0,8086
632,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,September,49.0,8086
633,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,October,29.0,8086
634,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,November,46.0,8086
635,Canada,Afghanistan,368.0,275.0,67.0,385.0,2013.0,December,41.0,8086
636,France,Afghanistan,870.0,232.0,329.0,990.0,2013.0,January,57.0,8086
637,France,Afghanistan,870.0,232.0,329.0,990.0,2013.0,February,26.0,8086
638,France,Afghanistan,870.0,232.0,329.0,990.0,2013.0,March,54.0,8086
639,France,Afghanistan,870.0,232.0,329.0,990.0,2013.0,April,47.0,8086
640,France,Afghanistan,870.0,232.0,329.0,990.0,2013.0,May,38.0,8086
641,France,Afghanistan,870.0,232.0,329.0,990.0,2013.0,June,56.0,8086
642,France,Afghanistan,870.0,232.0,329.0,990.0,2013.0,July,45.0,8086
643,France,Afghanistan,870.0,232.0,329.0,990.0,2013.0,August,37.0,8086
644,France,Afghanistan,870.0,232.0,329.0,990.0,2013.0,September,25.0,8086
645,France,Afghanistan,870.0,232.0,329.0,990.0,2013.0,October,44.0,8086
646,France,Afghanistan,870.0,232.0,329.0,990.0,2013.0,November,52.0,8086
