Country / territory of asylum/residence,Origin,Year,Month,Value
Germany,Dem. Rep. of the Congo,2003,August,46
Germany,Dem. Rep. of the Congo,2003,September,37
Germany,Dem. Rep. of the Congo,2003,October,40
Germany,Dem. Rep. of the Congo,2003,November,48
Germany,Dem. Rep. of the Congo,2003,December,37
Germany,Dem. Rep. of the Congo,2004,January,43
Germany,Dem. Rep. of the Congo,2004,February,32
Germany,Dem. Rep. of the Congo,2004,March,31
Germany,Dem. Rep. of the Congo,2004,April,32
Germany,Dem. Rep. of the Congo,2004,May,32
Germany,Dem. Rep. of the Congo,2004,June,27
Germany,Dem. Rep. of the Congo,2004,July,40
Germany,Dem. Rep. of the Congo,2004,August,24
Germany,Dem. Rep. of the Congo,2004,September,18
Germany,Dem. Rep. of the Congo,2004,October,27
Germany,Dem. Rep. of the Congo,2004,November,16
Germany,Dem. Rep. of the Congo,2004,December,17
Germany,Dem. Rep. of the Congo,2005,January,26
Germany,Dem. Rep. of the Congo,2005,February,34
Germany,Dem. Rep. of the Congo,2005,March,22
Germany,Dem. Rep. of the Congo,2005,April,39
Germany,Dem. Rep. of the Congo,2005,May,32
Germany,Dem. Rep. of the Congo,2005,June,30
Germany,Dem. Rep. of the Congo,2005,July,27
Germany,Dem. Rep. of the Congo,2005,August,47
Germany,Dem. Rep. of the Congo,2005,September,29
Germany,Dem. Rep. of the Congo,2005,October,26
Germany,Dem. Rep. of the Congo,2005,November,23
Germany,Dem. Rep. of the Congo,2005,December,26
Germany,Dem. Rep. of the Congo,2006,January,16
Germany,Dem. Rep. of the Congo,2006,February,20
Germany,Dem. Rep. of the Congo,2006,March,34
Germany,Dem. Rep. of the Congo,2006,April,19
Germany,Dem. Rep. of the Congo,2006,May,19
Germany,Dem. Rep. of the Congo,2006,June,13
Germany,Dem. Rep. of the Congo,2006,July,23
Germany,Dem. Rep. of the Congo,2006,August,16
Germany,Dem. Rep. of the Congo,2006,September,17
Germany,Dem. Rep. of the Congo,2006,October,18
Germany,Dem. Rep. of the Congo,2006,November,11
Germany,Dem. Rep. of the Congo,2006,December,12
Germany,Dem. Rep. of the Congo,2007,January,12
Germany,Dem. Rep. of the Congo,2007,February,13
Germany,Dem. Rep. of the Congo,2007,March,20
Germany,Dem. Rep. of the Congo,2007,April,10
Germany,Dem. Rep. of the Congo,2007,May,11
Germany,Dem. Rep. of the Congo,2007,June,13
Germany,Dem. Rep. of the Congo,2007,July,18
Germany,Dem. Rep. of the Congo,2007,August,13
Germany,Dem. Rep. of the Congo,2007,September,15
Germany,Dem. Rep. of the Congo,2007,October,20
Germany,Dem. Rep. of the Congo,2007,November,19
Germany,Dem. Rep. of the Congo,2007,December,9
Germany,Dem. Rep. of the Congo,2008,January,17
Germany,Dem. Rep. of the Congo,2008,February,14
Germany,Dem. Rep. of the Congo,2008,March,7
Germany,Dem. Rep. of the Congo,2008,April,17
Germany,Dem. Rep. of the Congo,2008,May,11
Germany,Dem. Rep. of the Congo,2008,June,17
Germany,Dem. Rep. of the Congo,2008,July,14
Germany,Dem. Rep. of the Congo,2008,August,9
Germany,Dem. Rep. of the Congo,2008,September,11
Germany,Dem. Rep. of the Congo,2008,October,14
Germany,Dem. Rep. of the Congo,2008,November,24
Germany,Dem. Rep. of the Congo,2008,December,11
Germany,Dem. Rep. of the Congo,2009,January,10
Germany,Dem. Rep. of the Congo,2009,February,14
Germany,Dem. Rep. of the Congo,2009,March,17
Germany,Dem. Rep. of the Congo,2009,April,10
Germany,Dem. Rep. of the Congo,2009,May,9
Germany,Dem. Rep. of the Congo,2009,June,13
Germany,Dem. Rep. of the Congo,2009,July,27
Germany,Dem. Rep. of the Congo,2009,August,12
Germany,Dem. Rep. of the Congo,2009,September,9
Germany,Dem. Rep. of the Congo,2009,October,13
Germany,Dem. Rep. of the Congo,2009,November,8
Germany,Dem. Rep. of the Congo,2009,December,14
Germany,Dem. Rep. of the Congo,2010,January,13
Germany,Dem. Rep. of the Congo,2010,February,11
Germany,Dem. Rep. of the Congo,2010,March,16
Germany,Dem. Rep. of the Congo,2010,April,9
Germany,Dem. Rep. of the Congo,2010,May,13
Germany,Dem. Rep. of the Congo,2010,June,12
Germany,Dem. Rep. of the Congo,2010,July,13
Germany,Dem. Rep. of the Congo,2010,August,14
Germany,Dem. Rep. of the Congo,2010,September,11
Germany,Dem. Rep. of the Congo,2010,October,18
Germany,Dem. Rep. of the Congo,2010,November,16
Germany,Dem. Rep. of the Congo,2010,December,6
Germany,Dem. Rep. of the Congo,2011,January,17
Germany,Dem. Rep. of the Congo,2011,February,8
Germany,Dem. Rep. of the Congo,2011,March,9
Germany,Dem. Rep. of the Congo,2011,April,12
Germany,Dem. Rep. of the Congo,2011,May,4
Germany,Dem. Rep. of the Congo,2011,June,11
Germany,Dem. Rep. of the Congo,2011,July,24
Germany,Dem. Rep. of the Congo,2011,August,34
Germany,Dem. Rep. of the Congo,2011,September,26
Germany,Dem. Rep. of the Congo,2011,October,17
Germany,Dem. Rep. of the Congo,2011,November,13
Germany,Dem. Rep. of the Congo,2011,December,15
Germany,Dem. Rep. of the Congo,2012,January,14
Germany,Dem. Rep. of the Congo,2012,February,38
Germany,Dem. Rep. of the Congo,2012,March,21
Germany,Dem. Rep. of the Congo,2012,April,20
Germany,Dem. Rep. of the Congo,2012,May,24
Germany,Dem. Rep. of the Congo,2012,June,26
Germany,Dem. Rep. of the Congo,2012,July,18
Germany,Dem. Rep. of the Congo,2012,August,15
Germany,Dem. Rep. of the Congo,2012,September,22
Germany,Dem. Rep. of the Congo,2012,October,18
Germany,Dem. Rep. of the Congo,2012,November,9
Germany,Dem. Rep. of the Congo,2012,December,24
Germany,Dem. Rep. of the Congo,2013,January,19
Germany,Dem. Rep. of the Congo,2013,February,25
Germany,Dem. Rep. of the Congo,2013,March,26
Germany,Dem. Rep. of the Congo,2013,April,16
Germany,Dem. Rep. of the Congo,2013,May,18
Germany,Dem. Rep. of the Congo,2013,June,21
Germany,Dem. Rep. of the Congo,2013,July,33
Germany,Dem. Rep. of the Congo,2013,August,19
Germany,Dem. Rep. of the Congo,2013,September,22
Germany,Dem. Rep. of the Congo,2013,October,15
Germany,Dem. Rep. of the Congo,2013,November,25
Germany,Dem. Rep. of the Congo,2013,December,14
Germany,Dem. Rep. of the Congo,2014,January,32
Germany,Dem. Rep. of the Congo,2014,February,24
Germany,Dem. Rep. of the Congo,2014,March,11
Germany,Dem. Rep. of the Congo,2014,April,21
Germany,Dem. Rep. of the Congo,2014,May,11
Germany,Dem. Rep. of the Congo,2014,June,26
Germany,Dem. Rep. of the Congo,2014,July,11
Germany,Dem. Rep. of the Congo,2014,August,10
Germany,Dem. Rep. of the Congo,2014,September,17
Germany,Dem. Rep. of the Congo,2014,October,14
Germany,Dem. Rep. of the Congo,2014,November,10
Germany,Dem. Rep. of the Congo,2014,December,9
Germany,Dem. Rep. of the Congo,2015,January,15
Germany,Dem. Rep. of the Congo,2015,February,12
Germany,Dem. Rep. of the Congo,2015,March,10
Germany,Dem. Rep. of the Congo,2015,April,7
Germany,Dem. Rep. of the Congo,2015,May,17
Germany,Dem. Rep. of the Congo,2015,June,20
Germany,Dem. Rep. of the Congo,2015,July,11
Germany,Dem. Rep. of the Congo,2015,August,24
Germany,Dem. Rep. of the Congo,2015,September,28
Germany,Dem. Rep. of the Congo,2015,October,7
Germany,Dem. Rep. of the Congo,2015,November,1
Germany,Dem. Rep. of the Congo,2015,December,4
Germany,Dem. Rep. of the Congo,2016,January,5
Germany,Dem. Rep. of the Congo,2016,February,7
Germany,Dem. Rep. of the Congo,2016,March,11
Germany,Dem. Rep. of the Congo,2016,April,3
Germany,Dem. Rep. of the Congo,2016,May,21
Germany,Dem. Rep. of the Congo,2016,June,29
Germany,Dem. Rep. of the Congo,2016,July,51
Germany,Dem. Rep. of the Congo,2016,August,48
Germany,Dem. Rep. of the Congo,2016,September,37
Germany,Dem. Rep. of the Congo,2016,October,38
Germany,Dem. Rep. of the Congo,2016,November,28
Germany,Dem. Rep. of the Congo,2016,December,12
Germany,Dem. Rep. of the Congo,2017,January,21
Germany,Dem. Rep. of the Congo,2017,February,20
Germany,Dem. Rep. of the Congo,2017,March,57
Germany,Dem. Rep. of the Congo,2017,April,26
Germany,Dem. Rep. of the Congo,2017,May,12
Germany,Dem. Rep. of the Congo,2017,June,35
Germany,Dem. Rep. of the Congo,2017,July,33
Germany,Dem. Rep. of the Congo,2017,August,33
Germany,Dem. Rep. of the Congo,2017,September,32
Germany,Dem. Rep. of the Congo,2017,October,21
Germany,Dem. Rep. of the Congo,2017,November,29
Germany,Dem. Rep. of the Congo,2017,December,20
Germany,Dem. Rep. of the Congo,2018,January,36
Germany,Dem. Rep. of the Congo,2018,February,18
Germany,Dem. Rep. of the Congo,2018,March,16
Germany,Dem. Rep. of the Congo,2018,April,26
Germany,Dem. Rep. of the Congo,2018,May,16
Germany,Dem. Rep. of the Congo,2018,June,16
Germany,Dem. Rep. of the Congo,2018,July,22
Germany,Dem. Rep. of the Congo,2018,August,17
Germany,Dem. Rep. of the Congo,2018,September,14
Germany,Dem. Rep. of the Congo,2018,October,18
Germany,Myanmar,1999,April,5
Germany,Myanmar,1999,May,6
Germany,Myanmar,1999,July,1
Germany,Myanmar,1999,August,6
Germany,Myanmar,1999,September,2
Germany,Myanmar,1999,October,5
Germany,Myanmar,1999,November,12
Germany,Myanmar,1999,December,3
Germany,Myanmar,2000,January,9
Germany,Myanmar,2000,February,1
Germany,Myanmar,2000,May,5
Germany,Myanmar,2000,June,20
Germany,Myanmar,2000,July,10
Germany,Myanmar,2000,August,21
Germany,Myanmar,2000,September,21
Germany,Myanmar,2000,October,20
Germany,Myanmar,2000,November,23
Germany,Myanmar,2000,December,5
Germany,Myanmar,2001,January,14
Germany,Myanmar,2001,February,33
Germany,Myanmar,2001,March,7
Germany,Myanmar,2001,April,23
Germany,Myanmar,2001,May,6
Germany,Myanmar,2001,June,6
Germany,Myanmar,2001,July,7
Germany,Myanmar,2001,August,6
Germany,Myanmar,2001,September,5
Germany,Myanmar,2001,October,3
Germany,Myanmar,2001,November,1
Germany,Myanmar,2001,December,2
Germany,Myanmar,2002,January,4
Germany,Myanmar,2002,February,1
Germany,Myanmar,2002,April,3
Germany,Myanmar,2002,May,7
Germany,Myanmar,2002,June,4
Germany,Myanmar,2002,July,3
Germany,Myanmar,2002,August,5
Germany,Myanmar,2002,September,2
Germany,Myanmar,2002,October,19
Germany,Myanmar,2002,November,8
Germany,Myanmar,2002,December,1
Germany,Myanmar,2003,January,15
Germany,Myanmar,2003,February,14
Germany,Myanmar,2003,March,10
Germany,Myanmar,2003,April,13
Germany,Myanmar,2003,May,18
Germany,Myanmar,2003,June,2
Germany,Myanmar,2003,July,3
Germany,Myanmar,2003,August,10
Germany,Myanmar,2003,October,5
Germany,Myanmar,2003,November,1
Germany,Myanmar,2003,December,1
Germany,Myanmar,2004,January,3
Germany,Myanmar,2004,February,3
Germany,Myanmar,2004,March,15
Germany,Myanmar,2004,April,5
Germany,Myanmar,2004,May,1
Germany,Myanmar,2004,June,9
Germany,Myanmar,2004,July,5
Germany,Myanmar,2004,August,5
Germany,Myanmar,2004,September,1
Germany,Myanmar,2004,October,3
Germany,Myanmar,2004,November,1
Germany,Myanmar,2004,December,1
Germany,Myanmar,2005,March,1
Germany,Myanmar,2005,April,1
Germany,Myanmar,2005,June,5
Germany,Myanmar,2005,July,2
Germany,Myanmar,2005,August,1
Germany,Myanmar,2005,September,3
Germany,Myanmar,2005,October,19
Germany,Myanmar,2005,November,8
Germany,Myanmar,2006,January,7
Germany,Myanmar,2006,February,4
Germany,Myanmar,2006,March,4
Germany,Myanmar,2006,April,12
Germany,Myanmar,2006,May,20
Germany,Myanmar,2006,June,10
Germany,Myanmar,2006,July,6
Germany,Myanmar,2006,August,23
Germany,Myanmar,2006,September,10
Germany,Myanmar,2006,October,8
Germany,Myanmar,2006,November,1
Germany,Myanmar,2006,December,21
Germany,Myanmar,2007,January,15
Germany,Myanmar,2007,February,21
Germany,Myanmar,2007,March,3
Germany,Myanmar,2007,April,4
Germany,Myanmar,2007,May,13
Germany,Myanmar,2007,June,19
Germany,Myanmar,2007,July,11
Germany,Myanmar,2007,August,13
Germany,Myanmar,2007,September,6
Germany,Myanmar,2007,October,13
Germany,Myanmar,2007,November,9
Germany,Myanmar,2007,December,1
Germany,Myanmar,2008,January,13
Germany,Myanmar,2008,February,13
Germany,Myanmar,2008,March,9
Germany,Myanmar,2008,April,6
Germany,Myanmar,2008,May,8
Germany,Myanmar,2008,June,2
Germany,Myanmar,2008,July,3
Germany,Myanmar,2008,August,11
Germany,Myanmar,2008,September,3
Germany,Myanmar,2008,October,3
Germany,Myanmar,2008,November,1
Germany,Myanmar,2008,December,2
Germany,Myanmar,2009,January,4
Germany,Myanmar,2009,February,2
Germany,Myanmar,2009,March,18
Germany,Myanmar,2009,April,9
Germany,Myanmar,2009,May,4
Germany,Myanmar,2009,June,1
Germany,Myanmar,2009,July,5
Germany,Myanmar,2009,August,1
Germany,Myanmar,2009,September,3
Germany,Myanmar,2009,October,9
Germany,Myanmar,2009,November,3
Germany,Myanmar,2009,December,6
Germany,Myanmar,2010,January,9
Germany,Myanmar,2010,March,2
Germany,Myanmar,2010,April,2
Germany,Myanmar,2010,May,5
Germany,Myanmar,2010,June,2
Germany,Myanmar,2010,July,8
Germany,Myanmar,2010,August,15
Germany,Myanmar,2010,September,23
Germany,Myanmar,2010,October,10
Germany,Myanmar,2010,November,15
Germany,Myanmar,2010,December,5
Germany,Myanmar,2011,January,9
Germany,Myanmar,2011,February,13
Germany,Myanmar,2011,March,5
Germany,Myanmar,2011,April,3
Germany,Myanmar,2011,May,7
Germany,Myanmar,2011,June,4
Germany,Myanmar,2011,July,12
Germany,Sudan,1999,January,26
Germany,Sudan,1999,February,19
Germany,Sudan,1999,March,27
Germany,Sudan,1999,April,18
Germany,Sudan,1999,May,15
Germany,Sudan,1999,June,14
Germany,Sudan,1999,July,19
Germany,Sudan,1999,August,12
Germany,Sudan,1999,September,18
Germany,Sudan,1999,October,15
Germany,Sudan,1999,November,25
Germany,Sudan,1999,December,21
Germany,Sudan,2000,January,13
Germany,Sudan,2000,February,14
Germany,Sudan,2000,March,21
Germany,Sudan,2000,April,15
Germany,Sudan,2000,May,20
Germany,Sudan,2000,June,8
Germany,Sudan,2000,July,14
Germany,Sudan,2000,August,13
Germany,Sudan,2000,September,13
Germany,Sudan,2000,October,18
Germany,Sudan,2000,November,17
Germany,Sudan,2000,December,16
Germany,Sudan,2001,January,18
Germany,Sudan,2001,February,13
Germany,Sudan,2001,March,17
Germany,Sudan,2001,April,15
Germany,Sudan,2001,May,10
Germany,Sudan,2001,June,23
Germany,Sudan,2001,July,14
Germany,Sudan,2001,August,24
Germany,Sudan,2001,September,17
Germany,Sudan,2001,October,21
Germany,Sudan,2001,November,25
Germany,Sudan,2001,December,32
Germany,Sudan,2002,January,31
Germany,Sudan,2002,February,23
Germany,Sudan,2002,March,24
Germany,Sudan,2002,April,31
Germany,Sudan,2002,May,24
Germany,Sudan,2002,June,24
Germany,Sudan,2002,July,21
Germany,Sudan,2002,August,22
Germany,Sudan,2002,September,26
Germany,Sudan,2002,October,47
Germany,Sudan,2002,November,24
Germany,Sudan,2002,December,28
Germany,Sudan,2003,January,57
Germany,Sudan,2003,February,34
Germany,Sudan,2003,March,33
Germany,Sudan,2003,April,44
Germany,Sudan,2003,May,21
Germany,Sudan,2003,June,22
Germany,Sudan,2003,July,21
Germany,Sudan,2003,August,15
Germany,Sudan,2003,September,19
Germany,Sudan,2003,October,20
Germany,Sudan,2003,November,22
Germany,Sudan,2003,December,19
Germany,Sudan,2004,January,14
Germany,Sudan,2004,February,18
Germany,Sudan,2004,March,20
Germany,Sudan,2004,April,21
Germany,Sudan,2004,May,38
Germany,Sudan,2004,June,34
Germany,Sudan,2004,July,54
Germany,Sudan,2004,August,52
Germany,Sudan,2004,September,74
Germany,Sudan,2004,October,63
Germany,Sudan,2004,November,52
Germany,Sudan,2004,December,50
Germany,Sudan,2005,January,26
Germany,Sudan,2005,February,15
Germany,Sudan,2005,March,20
Germany,Sudan,2005,April,26
Germany,Sudan,2005,May,26
Germany,Sudan,2005,June,26
Germany,Sudan,2005,July,12
Germany,Sudan,2005,August,15
Germany,Sudan,2005,September,19
Germany,Sudan,2005,October,9
Germany,Sudan,2005,November,17
Germany,Sudan,2005,December,16
Germany,Sudan,2006,January,10
Germany,Sudan,2006,February,12
Germany,Sudan,2006,March,7
Germany,Sudan,2006,April,12
Germany,Sudan,2006,May,18
Germany,Sudan,2006,June,12
Germany,Sudan,2006,July,4
Germany,Sudan,2006,August,5
Germany,Sudan,2006,September,6
Germany,Sudan,2006,October,8
Germany,Sudan,2006,November,16
Germany,Sudan,2006,December,12
Germany,Sudan,2007,January,6
Germany,Sudan,2007,February,11
Germany,Sudan,2007,March,14
Germany,Sudan,2007,April,12
Germany,Sudan,2007,May,12
Germany,Sudan,2007,June,6
Germany,Sudan,2007,July,12
Germany,Sudan,2007,August,9
Germany,Sudan,2007,September,12
Germany,Sudan,2007,October,9
Germany,Sudan,2007,November,13
Germany,Sudan,2007,December,4
Germany,Sudan,2008,January,10
Germany,Sudan,2008,February,14
Germany,Sudan,2008,March,11
Germany,Sudan,2008,April,9
Germany,Sudan,2008,May,6
Germany,Sudan,2008,June,8
Germany,Sudan,2008,July,13
Germany,Sudan,2008,August,9
Germany,Sudan,2008,September,9
Germany,Sudan,2008,October,15
Germany,Sudan,2008,November,14
Germany,Sudan,2008,December,6
Germany,Sudan,2009,January,3
