# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-11-14 15:28:39 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 335612084312902 09FF18
# -----------------------------------------------------------------------------------
#
# Data provided for site 335612084312902
#            TS   parameter     statistic     Description
#        219083       72019     00003     Depth to water level, feet below land surface (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	219083_72019_00003	219083_72019_00003_cd
USGS	335612084312902	2017-06-11	22.17	A
USGS	335612084312902	2017-06-12	22.21	A
USGS	335612084312902	2017-06-13	22.24	A
USGS	335612084312902	2017-06-14	22.25	A
USGS	335612084312902	2017-06-15	22.03	A
USGS	335612084312902	2017-06-16	21.95	A
USGS	335612084312902	2017-06-17	21.93	A
USGS	335612084312902	2017-06-18	21.94	A
USGS	335612084312902	2017-06-19	22.03	A
USGS	335612084312902	2017-06-20	22.03	A
USGS	335612084312902	2017-06-21	22.00	A
USGS	335612084312902	2017-06-22	21.95	A
USGS	335612084312902	2017-06-23	21.88	A
USGS	335612084312902	2017-06-24	21.79	A
USGS	335612084312902	2017-06-25	21.77	A
USGS	335612084312902	2017-06-26	21.80	A
USGS	335612084312902	2017-06-27	21.84	A
USGS	335612084312902	2017-06-28	21.90	A
USGS	335612084312902	2017-06-29	22.02	A
USGS	335612084312902	2017-06-30	21.95	A
USGS	335612084312902	2017-07-01	21.83	A
USGS	335612084312902	2017-07-02	21.75	A
USGS	335612084312902	2017-07-03	21.76	A
USGS	335612084312902	2017-07-04	21.79	A
USGS	335612084312902	2017-07-05	21.82	A
USGS	335612084312902	2017-07-06	21.82	A
USGS	335612084312902	2017-07-07	21.78	A
USGS	335612084312902	2017-07-08	21.74	A
USGS	335612084312902	2017-07-09	21.75	A
USGS	335612084312902	2017-07-10	21.78	A
USGS	335612084312902	2017-07-11	21.83	A
USGS	335612084312902	2017-07-12	21.90	A
USGS	335612084312902	2017-07-13	21.99	A
USGS	335612084312902	2017-07-14	22.09	A
USGS	335612084312902	2017-07-15	22.15	A
USGS	335612084312902	2017-07-16	22.19	A
USGS	335612084312902	2017-07-17	22.22	A
USGS	335612084312902	2017-07-18	22.21	A
USGS	335612084312902	2017-07-19	22.26	A
USGS	335612084312902	2017-07-20	22.31	A
USGS	335612084312902	2017-07-21	22.34	A
USGS	335612084312902	2017-07-22	22.34	A
USGS	335612084312902	2017-07-23	22.22	A
USGS	335612084312902	2017-07-24	22.13	A
USGS	335612084312902	2017-07-25	22.16	A
USGS	335612084312902	2017-07-26	22.27	A
USGS	335612084312902	2017-07-27	22.32	A
USGS	335612084312902	2017-07-28	22.25	A
USGS	335612084312902	2017-07-29	22.21	A
USGS	335612084312902	2017-07-30	22.25	A
USGS	335612084312902	2017-07-31	22.30	A
USGS	335612084312902	2017-08-01	22.35	A
USGS	335612084312902	2017-08-02	22.39	A
USGS	335612084312902	2017-08-03	22.41	A
USGS	335612084312902	2017-08-04	22.43	A
USGS	335612084312902	2017-08-05	22.46	A
USGS	335612084312902	2017-08-06	22.48	A
USGS	335612084312902	2017-08-07	22.18	A
USGS	335612084312902	2017-08-08	21.96	A
USGS	335612084312902	2017-08-09	21.82	A
USGS	335612084312902	2017-08-10	21.78	A
USGS	335612084312902	2017-08-11	21.82	A
USGS	335612084312902	2017-08-12	21.88	A
USGS	335612084312902	2017-08-13	21.94	A
USGS	335612084312902	2017-08-14	22.07	A
USGS	335612084312902	2017-08-15	22.16	A
USGS	335612084312902	2017-08-16	22.24	A
USGS	335612084312902	2017-08-17	22.29	A
USGS	335612084312902	2017-08-18	22.33	A
USGS	335612084312902	2017-08-19	22.36	A
USGS	335612084312902	2017-08-20	22.39	A
USGS	335612084312902	2017-08-21	22.41	A
USGS	335612084312902	2017-08-22	22.44	A
USGS	335612084312902	2017-08-23	22.46	A
USGS	335612084312902	2017-08-24	22.49	A
USGS	335612084312902	2017-08-25	22.50	A
USGS	335612084312902	2017-08-26	22.51	A
USGS	335612084312902	2017-08-27	22.52	A
USGS	335612084312902	2017-08-28	22.53	A
USGS	335612084312902	2017-08-29	22.54	A
USGS	335612084312902	2017-08-30	22.53	A
USGS	335612084312902	2017-08-31	22.24	A
USGS	335612084312902	2017-09-01	22.06	A
USGS	335612084312902	2017-09-02	22.03	A
USGS	335612084312902	2017-09-03	22.03	A
USGS	335612084312902	2017-09-04	22.09	A
USGS	335612084312902	2017-09-05	22.21	A
USGS	335612084312902	2017-09-06	22.09	A
USGS	335612084312902	2017-09-07	22.05	A
USGS	335612084312902	2017-09-08	22.05	A
USGS	335612084312902	2017-09-09	22.10	A
USGS	335612084312902	2017-09-10	22.23	A
USGS	335612084312902	2017-09-11	22.12	A
USGS	335612084312902	2017-09-12	21.73	A
USGS	335612084312902	2017-09-13	21.77	A
USGS	335612084312902	2017-09-14	21.84	A
USGS	335612084312902	2017-09-15	21.89	A
USGS	335612084312902	2017-09-16	21.97	A
USGS	335612084312902	2017-09-17	22.09	A
USGS	335612084312902	2017-09-18	22.19	A
USGS	335612084312902	2017-09-19	22.27	A
USGS	335612084312902	2017-09-20	22.30	A
USGS	335612084312902	2017-09-21	22.34	A
USGS	335612084312902	2017-09-22	22.37	A
USGS	335612084312902	2017-09-23	22.39	A
USGS	335612084312902	2017-09-24	22.41	A
USGS	335612084312902	2017-09-25	22.45	A
USGS	335612084312902	2017-09-26	22.48	A
USGS	335612084312902	2017-09-27	22.48	A
USGS	335612084312902	2017-09-28	22.49	A
USGS	335612084312902	2017-09-29	22.50	A
USGS	335612084312902	2017-09-30	22.50	A
USGS	335612084312902	2017-10-01	22.51	A
USGS	335612084312902	2017-10-02	22.53	A
USGS	335612084312902	2017-10-03	22.54	A
USGS	335612084312902	2017-10-04	22.54	A
USGS	335612084312902	2017-10-05	22.55	A
USGS	335612084312902	2017-10-06	22.56	A
USGS	335612084312902	2017-10-07	22.56	A
USGS	335612084312902	2017-10-08	22.33	A
USGS	335612084312902	2017-10-09	22.04	A
USGS	335612084312902	2017-10-10	22.04	A
USGS	335612084312902	2017-10-11	22.03	A
USGS	335612084312902	2017-10-12	22.08	A
USGS	335612084312902	2017-10-13	22.21	A
USGS	335612084312902	2017-10-14	22.29	A
USGS	335612084312902	2017-10-15	22.33	A
USGS	335612084312902	2017-10-16	22.27	A
USGS	335612084312902	2017-10-17	22.28	A
USGS	335612084312902	2017-10-18	22.35	A
USGS	335612084312902	2017-10-19	22.40	A
USGS	335612084312902	2017-10-20	22.43	A
USGS	335612084312902	2017-10-21	22.45	A
USGS	335612084312902	2017-10-22	22.47	A
USGS	335612084312902	2017-10-23	22.27	A
USGS	335612084312902	2017-10-24	22.09	A
USGS	335612084312902	2017-10-25	22.07	A
USGS	335612084312902	2017-10-26	22.08	A
USGS	335612084312902	2017-10-27	22.17	A
USGS	335612084312902	2017-10-28	22.24	A
USGS	335612084312902	2017-10-29	22.12	A
USGS	335612084312902	2017-10-30	22.10	A
USGS	335612084312902	2017-10-31	22.10	A
USGS	335612084312902	2017-11-01	22.12	A
USGS	335612084312902	2017-11-02	22.21	A
USGS	335612084312902	2017-11-03	22.29	A
USGS	335612084312902	2017-11-04	22.34	A
USGS	335612084312902	2017-11-05	22.33	A
USGS	335612084312902	2017-11-06	22.37	A
USGS	335612084312902	2017-11-07	22.40	A
USGS	335612084312902	2017-11-08	22.42	A
USGS	335612084312902	2017-11-09	22.33	A
USGS	335612084312902	2017-11-10	22.26	A
USGS	335612084312902	2017-11-11	22.26	A
USGS	335612084312902	2017-11-12	22.31	A
USGS	335612084312902	2017-11-13	22.29	A
USGS	335612084312902	2017-11-14	22.33	A
USGS	335612084312902	2017-11-15	22.38	A
USGS	335612084312902	2017-11-16	22.40	A
USGS	335612084312902	2017-11-17	22.43	A
USGS	335612084312902	2017-11-18	22.43	A
USGS	335612084312902	2017-11-19	22.36	A
USGS	335612084312902	2017-11-20	22.30	A
USGS	335612084312902	2017-11-21	22.32	A
USGS	335612084312902	2017-11-22	22.38	A
USGS	335612084312902	2017-11-23	22.41	A
USGS	335612084312902	2017-11-24	22.43	A
USGS	335612084312902	2017-11-25	22.44	A
USGS	335612084312902	2017-11-26	22.45	A
USGS	335612084312902	2017-11-27	22.46	A
USGS	335612084312902	2017-11-28	22.46	A
USGS	335612084312902	2017-11-29	22.46	A
USGS	335612084312902	2017-11-30	22.46	A
USGS	335612084312902	2017-12-01	22.46	A
USGS	335612084312902	2017-12-02	22.47	A
USGS	335612084312902	2017-12-03	22.47	A
USGS	335612084312902	2017-12-04	22.47	A
USGS	335612084312902	2017-12-05	22.46	A
USGS	335612084312902	2017-12-06	22.34	A
USGS	335612084312902	2017-12-07	22.31	A
USGS	335612084312902	2017-12-08	22.32	A
USGS	335612084312902	2017-12-09	22.16	A
USGS	335612084312902	2017-12-10	22.10	A
USGS	335612084312902	2017-12-11	22.11	A
USGS	335612084312902	2017-12-12	22.11	A
USGS	335612084312902	2017-12-13	22.11	A
USGS	335612084312902	2017-12-14	22.12	A
USGS	335612084312902	2017-12-15	22.14	A
USGS	335612084312902	2017-12-16	22.18	A
USGS	335612084312902	2017-12-17	22.28	A
USGS	335612084312902	2017-12-18	22.28	A
USGS	335612084312902	2017-12-19	22.32	A
USGS	335612084312902	2017-12-20	22.24	A
USGS	335612084312902	2017-12-21	22.02	A
USGS	335612084312902	2017-12-22	22.02	A
USGS	335612084312902	2017-12-23	22.01	A
USGS	335612084312902	2017-12-24	22.02	A
USGS	335612084312902	2017-12-25	22.05	A
USGS	335612084312902	2017-12-26	22.09	A
USGS	335612084312902	2017-12-27	22.13	A
USGS	335612084312902	2017-12-28	22.16	A
USGS	335612084312902	2017-12-29	22.24	A
USGS	335612084312902	2017-12-30	22.29	A
USGS	335612084312902	2017-12-31	22.33	A
USGS	335612084312902	2018-01-01	22.36	A
USGS	335612084312902	2018-01-02	22.37	A
USGS	335612084312902	2018-01-03	22.37	A
USGS	335612084312902	2018-01-04	22.39	A
USGS	335612084312902	2018-01-05	22.41	A
USGS	335612084312902	2018-01-06	22.42	A
USGS	335612084312902	2018-01-07	22.42	A
USGS	335612084312902	2018-01-08	22.42	A
USGS	335612084312902	2018-01-09	22.35	A
USGS	335612084312902	2018-01-10	22.36	A
USGS	335612084312902	2018-01-11	22.35	A
USGS	335612084312902	2018-01-12	22.22	A
USGS	335612084312902	2018-01-13	22.08	A
USGS	335612084312902	2018-01-14	22.06	A
USGS	335612084312902	2018-01-15	22.06	A
USGS	335612084312902	2018-01-16	22.10	A
USGS	335612084312902	2018-01-17	22.18	A
USGS	335612084312902	2018-01-18	22.25	A
USGS	335612084312902	2018-01-19	22.28	A
USGS	335612084312902	2018-01-20	22.31	A
USGS	335612084312902	2018-01-21	22.35	A
USGS	335612084312902	2018-01-22	22.36	A
USGS	335612084312902	2018-01-23	22.28	A
USGS	335612084312902	2018-01-24	22.26	A
USGS	335612084312902	2018-01-25	22.30	A
USGS	335612084312902	2018-01-26	22.34	A
USGS	335612084312902	2018-01-27	22.36	A
USGS	335612084312902	2018-01-28	22.16	A
USGS	335612084312902	2018-01-29	21.98	A
USGS	335612084312902	2018-01-30	21.98	A
USGS	335612084312902	2018-01-31	21.98	A
USGS	335612084312902	2018-02-01	22.02	A
USGS	335612084312902	2018-02-02	22.07	A
USGS	335612084312902	2018-02-03	22.08	A
USGS	335612084312902	2018-02-04	21.91	A
USGS	335612084312902	2018-02-05	21.82	A
USGS	335612084312902	2018-02-06	21.85	A
USGS	335612084312902	2018-02-07	21.76	A
USGS	335612084312902	2018-02-08	21.69	A
USGS	335612084312902	2018-02-09	21.73	A
USGS	335612084312902	2018-02-10	21.71	A
USGS	335612084312902	2018-02-11	21.61	A
USGS	335612084312902	2018-02-12	21.40	A
USGS	335612084312902	2018-02-13	21.44	A
USGS	335612084312902	2018-02-14	21.51	A
USGS	335612084312902	2018-02-15	21.57	A
USGS	335612084312902	2018-02-16	21.65	A
USGS	335612084312902	2018-02-17	21.75	A
USGS	335612084312902	2018-02-18	21.83	A
USGS	335612084312902	2018-02-19	21.82	A
USGS	335612084312902	2018-02-20	21.82	A
USGS	335612084312902	2018-02-21	21.84	A
USGS	335612084312902	2018-02-22	21.88	A
USGS	335612084312902	2018-02-23	21.96	A
USGS	335612084312902	2018-02-24	22.01	A
USGS	335612084312902	2018-02-25	22.01	A
USGS	335612084312902	2018-02-26	21.86	A
USGS	335612084312902	2018-02-27	21.81	A
USGS	335612084312902	2018-02-28	21.76	A
USGS	335612084312902	2018-03-01	21.74	A
USGS	335612084312902	2018-03-02	21.75	A
USGS	335612084312902	2018-03-03	21.77	A
USGS	335612084312902	2018-03-04	21.81	A
USGS	335612084312902	2018-03-05	21.88	A
USGS	335612084312902	2018-03-06	21.89	A
USGS	335612084312902	2018-03-07	21.82	A
USGS	335612084312902	2018-03-08	21.83	A
USGS	335612084312902	2018-03-09	21.83	A
USGS	335612084312902	2018-03-10	21.86	A
USGS	335612084312902	2018-03-11	21.70	A
USGS	335612084312902	2018-03-12	21.59	A
USGS	335612084312902	2018-03-13	21.60	A
USGS	335612084312902	2018-03-14	21.64	A
USGS	335612084312902	2018-03-15	21.68	A
USGS	335612084312902	2018-03-16	21.73	A
USGS	335612084312902	2018-03-17	21.78	A
USGS	335612084312902	2018-03-18	21.81	A
USGS	335612084312902	2018-03-19	21.82	A
USGS	335612084312902	2018-03-20	21.65	A
USGS	335612084312902	2018-03-21	21.66	A
USGS	335612084312902	2018-03-22	21.69	A
USGS	335612084312902	2018-03-23	21.71	A
USGS	335612084312902	2018-03-24	21.74	A
USGS	335612084312902	2018-03-25	21.70	A
USGS	335612084312902	2018-03-26	21.69	A
USGS	335612084312902	2018-03-27	21.71	A
USGS	335612084312902	2018-03-28	21.74	A
USGS	335612084312902	2018-03-29	21.77	A
USGS	335612084312902	2018-03-30	21.69	A
USGS	335612084312902	2018-03-31	21.71	A
USGS	335612084312902	2018-04-01	21.72	A
USGS	335612084312902	2018-04-02	21.74	A
USGS	335612084312902	2018-04-03	21.79	A
USGS	335612084312902	2018-04-04	21.82	A
USGS	335612084312902	2018-04-05	21.84	A
USGS	335612084312902	2018-04-06	21.86	A
USGS	335612084312902	2018-04-07	21.92	A
USGS	335612084312902	2018-04-08	21.97	A
USGS	335612084312902	2018-04-09	22.04	A
USGS	335612084312902	2018-04-10	22.07	A
USGS	335612084312902	2018-04-11	22.11	A
USGS	335612084312902	2018-04-12	22.12	A
USGS	335612084312902	2018-04-13	22.15	A
USGS	335612084312902	2018-04-14	22.16	A
USGS	335612084312902	2018-04-15	22.02	A
USGS	335612084312902	2018-04-16	21.88	A
USGS	335612084312902	2018-04-17	21.86	A
USGS	335612084312902	2018-04-18	21.85	A
USGS	335612084312902	2018-04-19	21.89	A
USGS	335612084312902	2018-04-20	21.99	A
USGS	335612084312902	2018-04-21	22.05	A
USGS	335612084312902	2018-04-22	22.04	A
USGS	335612084312902	2018-04-23	21.57	A
USGS	335612084312902	2018-04-24	21.41	A
USGS	335612084312902	2018-04-25	21.45	A
USGS	335612084312902	2018-04-26	21.48	A
USGS	335612084312902	2018-04-27	21.50	A
USGS	335612084312902	2018-04-28	21.53	A
USGS	335612084312902	2018-04-29	21.57	A
USGS	335612084312902	2018-04-30	21.64	A
USGS	335612084312902	2018-05-01	21.74	A
USGS	335612084312902	2018-05-02	21.81	A
USGS	335612084312902	2018-05-03	21.86	A
USGS	335612084312902	2018-05-04	21.90	A
USGS	335612084312902	2018-05-05	21.93	A
USGS	335612084312902	2018-05-06	21.96	A
USGS	335612084312902	2018-05-07	21.98	A
USGS	335612084312902	2018-05-08	22.00	A
USGS	335612084312902	2018-05-09	22.02	A
USGS	335612084312902	2018-05-10	22.04	A
USGS	335612084312902	2018-05-11	21.97	A
USGS	335612084312902	2018-05-12	21.97	A
USGS	335612084312902	2018-05-13	22.03	A
USGS	335612084312902	2018-05-14	22.05	A
USGS	335612084312902	2018-05-15	22.07	A
USGS	335612084312902	2018-05-16	21.91	A
USGS	335612084312902	2018-05-17	21.76	A
USGS	335612084312902	2018-05-18	21.72	A
USGS	335612084312902	2018-05-19	21.64	A
USGS	335612084312902	2018-05-20	21.63	A
USGS	335612084312902	2018-05-21	21.64	A
USGS	335612084312902	2018-05-22	21.69	A
USGS	335612084312902	2018-05-23	21.69	A
USGS	335612084312902	2018-05-24	21.69	A
USGS	335612084312902	2018-05-25	21.74	A
USGS	335612084312902	2018-05-26	21.78	A
USGS	335612084312902	2018-05-27	21.83	A
USGS	335612084312902	2018-05-28	21.87	A
USGS	335612084312902	2018-05-29	21.71	A
USGS	335612084312902	2018-05-30	21.63	A
USGS	335612084312902	2018-05-31	21.62	A
USGS	335612084312902	2018-06-01	21.55	A
USGS	335612084312902	2018-06-02	21.46	A
USGS	335612084312902	2018-06-03	21.48	A
USGS	335612084312902	2018-06-04	21.51	A
USGS	335612084312902	2018-06-05	21.57	A
USGS	335612084312902	2018-06-06	21.69	A
USGS	335612084312902	2018-06-07	21.80	A
USGS	335612084312902	2018-06-08	21.83	A
USGS	335612084312902	2018-06-09	21.66	A
USGS	335612084312902	2018-06-10	21.54	A
USGS	335612084312902	2018-06-11	21.54	A
USGS	335612084312902	2018-06-12	21.53	A
USGS	335612084312902	2018-06-13	21.55	A
USGS	335612084312902	2018-06-14	21.62	A
USGS	335612084312902	2018-06-15	21.74	A
USGS	335612084312902	2018-06-16	21.84	A
USGS	335612084312902	2018-06-17	21.84	A
USGS	335612084312902	2018-06-18	21.87	A
USGS	335612084312902	2018-06-19	21.91	A
USGS	335612084312902	2018-06-20	21.95	A
USGS	335612084312902	2018-06-21	21.99	A
USGS	335612084312902	2018-06-22	21.97	A
USGS	335612084312902	2018-06-23	21.82	A
USGS	335612084312902	2018-06-24	21.77	A
USGS	335612084312902	2018-06-25	21.76	A
USGS	335612084312902	2018-06-26	21.76	A
USGS	335612084312902	2018-06-27	21.81	A
USGS	335612084312902	2018-06-28	21.79	A
USGS	335612084312902	2018-06-29	21.70	A
USGS	335612084312902	2018-06-30	21.69	A
USGS	335612084312902	2018-07-01	21.70	A
USGS	335612084312902	2018-07-02	21.70	A
USGS	335612084312902	2018-07-03	21.74	A
USGS	335612084312902	2018-07-04	21.85	A
USGS	335612084312902	2018-07-05	21.95	A
USGS	335612084312902	2018-07-06	22.01	A
USGS	335612084312902	2018-07-07	22.04	A
USGS	335612084312902	2018-07-08	21.99	A
USGS	335612084312902	2018-07-09	21.99	A
USGS	335612084312902	2018-07-10	22.04	A
USGS	335612084312902	2018-07-11	22.09	A
USGS	335612084312902	2018-07-12	22.13	A
USGS	335612084312902	2018-07-13	22.16	A
USGS	335612084312902	2018-07-14	22.20	A
USGS	335612084312902	2018-07-15	22.19	A
USGS	335612084312902	2018-07-16	22.20	A
USGS	335612084312902	2018-07-17	22.03	A
USGS	335612084312902	2018-07-18	21.95	A
USGS	335612084312902	2018-07-19	21.95	A
USGS	335612084312902	2018-07-20	22.06	A
USGS	335612084312902	2018-07-21	22.01	A
USGS	335612084312902	2018-07-22	21.89	A
USGS	335612084312902	2018-07-23	21.86	A
USGS	335612084312902	2018-07-24	21.69	A
USGS	335612084312902	2018-07-25	21.72	A
USGS	335612084312902	2018-07-26	21.77	A
USGS	335612084312902	2018-07-27	21.82	A
USGS	335612084312902	2018-07-28	21.88	A
USGS	335612084312902	2018-07-29	21.98	A
USGS	335612084312902	2018-07-30	22.06	A
USGS	335612084312902	2018-07-31	21.98	A
USGS	335612084312902	2018-08-01	21.67	A
USGS	335612084312902	2018-08-02	21.47	A
USGS	335612084312902	2018-08-03	21.38	A
USGS	335612084312902	2018-08-04	21.47	A
USGS	335612084312902	2018-08-05	21.51	A
USGS	335612084312902	2018-08-06	21.54	A
USGS	335612084312902	2018-08-07	21.60	A
USGS	335612084312902	2018-08-08	21.68	A
USGS	335612084312902	2018-08-09	21.81	A
USGS	335612084312902	2018-08-10	21.83	A
USGS	335612084312902	2018-08-11	21.85	A
USGS	335612084312902	2018-08-12	21.94	A
USGS	335612084312902	2018-08-13	22.01	A
USGS	335612084312902	2018-08-14	22.06	A
USGS	335612084312902	2018-08-15	22.11	A
USGS	335612084312902	2018-08-16	22.14	A
USGS	335612084312902	2018-08-17	22.18	P
USGS	335612084312902	2018-08-18	22.18	P
USGS	335612084312902	2018-08-19	22.05	P
USGS	335612084312902	2018-08-20	21.94	P
USGS	335612084312902	2018-08-21	21.82	P
USGS	335612084312902	2018-08-22	21.80	P
USGS	335612084312902	2018-08-23	21.80	P
USGS	335612084312902	2018-08-24	21.82	P
USGS	335612084312902	2018-08-25	21.90	P
USGS	335612084312902	2018-08-26	22.02	P
USGS	335612084312902	2018-08-27	22.09	P
USGS	335612084312902	2018-08-28	22.15	P
USGS	335612084312902	2018-08-29	22.19	P
USGS	335612084312902	2018-08-30	22.12	P
USGS	335612084312902	2018-08-31	22.06	P
USGS	335612084312902	2018-09-01	22.06	P
USGS	335612084312902	2018-09-02	22.15	P
USGS	335612084312902	2018-09-03	22.22	P
USGS	335612084312902	2018-09-04	22.25	P
USGS	335612084312902	2018-09-05	22.28	P
USGS	335612084312902	2018-09-06		
USGS	335612084312902	2018-09-07		
USGS	335612084312902	2018-09-08	22.14	P
USGS	335612084312902	2018-09-09	22.07	P
USGS	335612084312902	2018-09-10	22.02	P
USGS	335612084312902	2018-09-11	22.02	P
USGS	335612084312902	2018-09-12	22.08	P
USGS	335612084312902	2018-09-13	22.18	P
USGS	335612084312902	2018-09-14	22.23	P
USGS	335612084312902	2018-09-15	22.28	P
USGS	335612084312902	2018-09-16	22.31	P
USGS	335612084312902	2018-09-17	22.32	P
USGS	335612084312902	2018-09-18	22.34	P
USGS	335612084312902	2018-09-19	22.37	P
USGS	335612084312902	2018-09-20	22.38	P
USGS	335612084312902	2018-09-21	22.40	P
USGS	335612084312902	2018-09-22	22.41	P
USGS	335612084312902	2018-09-23	22.42	P
USGS	335612084312902	2018-09-24	22.43	P
USGS	335612084312902	2018-09-25	22.40	P
USGS	335612084312902	2018-09-26	22.33	P
USGS	335612084312902	2018-09-27	22.24	P
USGS	335612084312902	2018-09-28	22.19	P
USGS	335612084312902	2018-09-29	22.24	P
USGS	335612084312902	2018-09-30	22.32	P
USGS	335612084312902	2018-10-01	22.37	P
USGS	335612084312902	2018-10-02	22.40	P
USGS	335612084312902	2018-10-03	22.43	P
USGS	335612084312902	2018-10-04	22.44	P
USGS	335612084312902	2018-10-05	22.45	P
USGS	335612084312902	2018-10-06	22.47	P
USGS	335612084312902	2018-10-07	22.48	P
USGS	335612084312902	2018-10-08	22.48	P
USGS	335612084312902	2018-10-09	22.48	P
USGS	335612084312902	2018-10-10	22.43	P
USGS	335612084312902	2018-10-11	21.84	P
USGS	335612084312902	2018-10-12	21.84	P
USGS	335612084312902	2018-10-13	21.88	P
USGS	335612084312902	2018-10-14	21.98	P
USGS	335612084312902	2018-10-15	22.11	P
USGS	335612084312902	2018-10-16	22.20	P
USGS	335612084312902	2018-10-17	22.24	P
USGS	335612084312902	2018-10-18	22.28	P
USGS	335612084312902	2018-10-19	22.31	P
USGS	335612084312902	2018-10-20	22.33	P
USGS	335612084312902	2018-10-21	22.33	P
USGS	335612084312902	2018-10-22	22.35	P
USGS	335612084312902	2018-10-23	22.37	P
USGS	335612084312902	2018-10-24	22.38	P
USGS	335612084312902	2018-10-25	22.39	P
USGS	335612084312902	2018-10-26	22.13	P
USGS	335612084312902	2018-10-27	22.01	P
USGS	335612084312902	2018-10-28	22.00	P
USGS	335612084312902	2018-10-29	22.02	P
USGS	335612084312902	2018-10-30	22.13	P
USGS	335612084312902	2018-10-31	22.22	P
USGS	335612084312902	2018-11-01	22.24	P
USGS	335612084312902	2018-11-02	22.12	P
USGS	335612084312902	2018-11-03	22.08	P
USGS	335612084312902	2018-11-04	22.10	P
USGS	335612084312902	2018-11-05	22.13	P
USGS	335612084312902	2018-11-06	22.05	P
USGS	335612084312902	2018-11-07	22.00	P
USGS	335612084312902	2018-11-08	21.94	P
USGS	335612084312902	2018-11-09	21.76	P
USGS	335612084312902	2018-11-10	21.73	P
USGS	335612084312902	2018-11-11	21.80	P
USGS	335612084312902	2018-11-12	21.58	P
USGS	335612084312902	2018-11-13	21.33	P
